0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
4.637632026618197,9.67764456367912,-52.89652228706218,0.31508927378686047,0.5168727078990453,Jaguar,F-Type,R-Dynamic,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Black,Unknown,No,Dubai,Dealer,190900
4.378144632738692,9.748260645367917,-34.43655655838067,0.3841450230433015,1.9079683924819941,Nissan,Xterra,Platinum,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Red,Black,No,Dubai,Dealer,115000
4.7532608714031985,9.719508873414899,,0.27645340772686783,0.20992760609289135,Mercedes-AMG,GT,Other,Coupe,Petrol,Automatic Transmission,,900+ HP,Grey,Unknown,Does not apply,Dubai,Dealer,1650
5.287006447898485,9.729848721768358,33.16536534422254,0.647816980236005,1.3267162084619415,Ford,F-Series Pickup,XLT,Pick Up Truck,Petrol,Automatic Transmission,,Unknown,Blue,Tan,No,Dubai,Owner,79000
4.5858094307530815,9.761881620716805,-75.7674574789846,0.35194516057996833,2.0746372573029,Toyota,Veloz,Other,Crossover,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Brown,Does not apply,Dubai,Dealer,74500
4.475442094072615,9.709850922431853,-61.63960584229692,0.31501306520051825,1.3228262912248678,Toyota,Crown,Other,Sedan,Hybrid,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,Does not apply,Dubai,Dealer,190000
4.605747452152228,9.733172166145163,-185.6732588050939,0.34557091287544883,1.3400231607647615,Audi,Q2,Other,SUV,Electric,Automatic Transmission,0 - 499 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,99990
4.482272584973395,9.721924212639733,,0.28983898599418806,0.2824763592043083,Lamborghini,Urus,Other,SUV,Petrol,Automatic Transmission,,600 - 699 HP,Green,Black,Yes,Dubai,Dealer,1499
,9.716627633264753,9.542882573374877,2.158565695803688,1.532112366311621,GMC,Acadia,Other,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Black,Other Color,Does not apply,Dubai,Owner,12500
5.339924659028776,9.7184448833555,22.866116958227295,1.0310164478319095,1.098389554917561,Kia,Cadenza,LX,Sedan,Petrol,Automatic Transmission,0 - 499 cc,Unknown,Grey,Beige,No,Dubai,Owner,28000
4.787764307442875,9.670431152588531,,0.2809250658999587,0.22078538511022364,Bentley,Continental GT,Other,Coupe,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,Grey,Other Color,Yes,Dubai,Owner,639000
4.88132312983628,9.71384230066131,-25.072829035654554,0.48009618686512917,1.1594476786979344,Hyundai,Sonata,Sport,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Grey,Unknown,Does not apply,Ajman,Owner,22000
4.580136334056961,9.744857831280738,87.33288592029169,0.4228202576846623,2.6032572975410027,Lexus,LX-Series,TOP,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Unknown,Yes,Dubai,Owner,345000
4.923755310129474,9.662485278735849,208.87914936604903,0.32604244986549386,0.9955336236792224,Rolls-Royce,Wraith,Special Edition,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,Black,Unknown,Yes,Dubai,Dealer,1250
5.254655154853687,9.756566059995116,,0.5128819933119825,0.8991761874915027,Infiniti,QX50,Standard,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,White,Brown,No,Dubai,Dealer,39500
5.174725619622958,9.760713934342226,-62.99371563324617,0.6066957405054452,,Volkswagen,Tiguan,Track & Style,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Beige,No,Dubai,Dealer,36900
5.252818290435323,9.711046405683799,-0.8487133191655709,0.7823185008183507,1.678095512493275,Honda,Pilot,Touring,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Black,Beige,No,Dubai,Owner,45500
4.765481572879955,,-32.77579007952701,0.620745222142297,1.0000336261994889,Hyundai,Kona,Comfort,SUV,Petrol,Automatic Transmission,,100 - 199 HP,White,Unknown,No,Dubai,Owner,39000
4.604955023861281,9.725441411559345,-62.537071975240714,0.6633978907765171,1.347222803843134,Chevrolet,Malibu,LT,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,Unknown,Black,White,No,Sharjah,Dealer,64000
4.960365386556746,9.742005017517641,27.78702983388654,0.5975247391131453,0.18015719491592938,Land Rover,Range Rover Sport,HSE,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Black,Unknown,No,Dubai,Owner,240000
4.3437128713808555,9.727524578859581,40.011225786640246,0.3042695559565099,1.3026484979430535,Mercedes-Benz,GLE Coupe,GLE 63 S AMG,SUV,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,Red,Black,No,Ajman,Dealer,449000
5.30142452869061,9.729948974157253,-14.339969108912182,0.5791280942886313,0.9489364285379149,Porsche,Panamera,S,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,Unknown,Silver,Beige,Does not apply,Umm Al Qawain,Dealer,89000
4.675540006834396,9.735278581675521,46.13477776454083,0.2779359025572129,1.113172074851186,Mercedes-Benz,G-Class,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,600 - 699 HP,Green,Green,Does not apply,Dubai,Dealer,1200
4.637889078756691,9.762915021994765,-82.18351500965554,0.5845506021181176,1.29862174143122,Mazda,CX-5,MID,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,68000
5.412259922461893,9.7259353110723,170.546384108015,0.37856504900930815,0.8862864830235413,Bentley,Continental Flying Spur,Other,Sedan,Petrol,Automatic Transmission,,600 - 699 HP,Purple,White,Yes,Dubai,Dealer,239000
4.864510150363112,9.682116930688279,-7.551580171103662,0.43608850006192856,1.0214147294185956,Jeep,Wrangler,Sport,SUV,Petrol,Manual Transmission,3500 - 3999 cc,200 - 299 HP,Black,Unknown,No,Abu Dhabi,Dealer,82000
5.1496857147304675,9.746378463362355,66.91429424075761,0.9128441298110711,2.3577941884476017,Lexus,LX570,Signature,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Blue,Unknown,No,Dubai,Dealer,185000
4.694181875729869,9.739679885654386,-37.72303425915675,0.6959005636530498,,Volvo,XC60,T6 R Design,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,White,Black,No,Dubai,Dealer,95000
5.361964926595134,9.733192458159062,-4.085310222162479,0.7435112494304809,0.8170650849487837,Audi,A8,L,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Brown,No,Dubai,Owner,55000
5.175131089792955,9.72165461223907,-51.41541635422004,0.5757242208240392,1.2718348176579877,Hyundai,Sonata,Limited,Sedan,Hybrid,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Yellow,Does not apply,Dubai,Owner,25500
4.986869647225322,9.744303185134036,-5.739310402088442,0.5590244669590229,0.1809878449289558,Ford,Expedition,XLT,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Brown,Beige,Yes,Dubai,Dealer,104900
4.816001205212006,9.721337313511654,-15.895148955050267,0.3783719474317388,0.870950637473222,BMW,7-Series,740Li,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Brown,Yes,Dubai,Dealer,255000
4.472439431706515,9.667241588902918,19.763872017090215,0.29323492690337294,0.6293782313833466,Porsche,Carrera / 911,Targa 4,Soft Top Convertible,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Brown,Yes,Dubai,Dealer,769000
5.360360897026011,9.735395563706918,57.45818821527291,0.4093739686290976,0.2678329976730316,Maserati,Quattroporte,Standard,Sedan,Petrol,Automatic Transmission,,400 - 499 HP,White,Tan,No,Dubai,Owner,65000
4.590297988972244,9.738625280611746,67.43913966927036,0.3253095518840052,1.3458636171786482,Land Rover,Range Rover,SV Autobiography,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Black,Tan,Yes,Dubai,Dealer,1050
7.012031547897471,9.710886859422095,43.99382814223109,0.2893604354827917,,Land Rover,Range Rover,Other,SUV,Petrol,Automatic Transmission,,Unknown,Green,Tan,No,Dubai,Owner,120000
5.1029783863327065,9.678568059188732,9.553127992936576,0.4520996805902824,0.8614664401364833,Mercedes-Benz,E-Class Coupe,E 400 Coupe,Soft Top Convertible,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Brown,Unknown,No,Dubai,Owner,157000
6.603931345897854,9.66709137285189,130.7160701220631,0.35504759200244335,0.3276060309561178,Dodge,Viper,SRT10 GTS,Sports Car,Petrol,Manual Transmission,4000+ cc,400 - 499 HP,Red,Black,No,Dubai,Owner,240000
4.604566809209214,9.764171732344346,15.903658388147281,0.32987785423504473,1.821036998568829,Toyota,Land Cruiser,GXR,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Grey,Beige,No,Dubai,Dealer,290000
4.391550725672287,9.74301697213239,-18.596083869855665,0.3440226071469405,0.16932501095681807,Infiniti,QX55,Other,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Grey,Unknown,Yes,Dubai,Dealership/Certified Pre-Owned,169000
,9.726371670723454,-44.154208476599365,0.4662650561971714,0.8116774079941217,Mitsubishi,Attrage,GLX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,200 - 299 HP,Silver,Beige,Yes,Dubai,Dealer,25500
4.3361098658116735,9.720988893415225,-23.956337288136762,0.4401076658466708,1.131887955962361,Toyota,Camry,Sport,Sedan,Petrol,Automatic Transmission,Unknown,300 - 399 HP,White,Unknown,Yes,Abu Dhabi,Dealer,123000
4.816387953633483,9.731820715741438,-63.76156386545211,0.34197627370564676,0.8696276863297352,Mercedes-Benz,E-Class,E 300,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Brown,Brown,Yes,Dubai,Owner,218000
4.537392716956046,9.729753219075997,-75.65497642024474,,0.8676545743710227,Mercedes-Benz,GLC,GLC 200,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Black,Unknown,Yes,Dubai,Owner,210000
4.92214902904259,9.654113290619945,165.88111541397515,0.3290547659685175,0.2689463461656663,Rolls-Royce,Wraith,Standard,Coupe,Petrol,Automatic Transmission,,Unknown,White,Brown,No,Dubai,Owner,770000
4.3682500509041216,9.732816165735112,,0.34845325489883533,1.0982135039679677,Avatr,11,Other,SUV,Electric,Automatic Transmission,Unknown,Unknown,White,Other Color,No,Dubai,Dealer,245000
4.298566701683069,9.731699337866143,-153.35675902946596,0.3596802406592935,0.9483672037913708,Mercedes-Benz,EQS,Other,Sedan,Electric,Automatic Transmission,,Unknown,White,Black,Does not apply,Dubai,Dealer,440000
5.013547444245945,9.709772989680907,-75.18879763687784,0.3553833667972745,1.3131869167647017,Nissan,Sunny,S,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,200 - 299 HP,White,White,Does not apply,Abu Dhabi,Owner,26500
5.249266583132036,,58.4116701265233,0.412766625255864,,Audi,S7/RS7,RS,Sedan,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Black,Yes,Dubai,Dealer,155000
4.960459110302747,9.762547779752335,7.603644472772862,0.51888296081535,0.8895492822498848,Ford,Edge,Sport,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Burgundy,Black,Yes,Dubai,Dealer,86900
,9.687638202571565,11.410589976553325,0.28165534878216536,0.2762930097878326,Land Rover,Defender,90,SUV,Petrol,Automatic Transmission,,400 - 499 HP,Black,Green,Does not apply,Dubai,Dealer,588000
4.562699397313023,9.762933005061111,60.77966558389613,0.4303997647239474,,BMW,X5,X5M Competition,SUV,Petrol,Automatic Transmission,,500 - 599 HP,White,Unknown,Yes,Dubai,Dealer,369000
5.364849944658579,9.67942339820595,,0.6131049725443836,,Jaguar,F-Type,Standard,Soft Top Convertible,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Black,No,Dubai,Owner,86000
4.8181277259788615,9.743986217315811,13.6697191450505,0.5163837973665368,1.1844189442469188,Jaguar,F-Pace,Other,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Blue,Brown,No,Dubai,Dealer,80000
4.216875528222996,9.725048681330923,-31.617311601748607,0.2958606017370932,2.234169354153933,Jetour,X90 Plus,1.6T Luxury,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Black,Brown,Yes,Dubai,Owner,92000
4.292528258414356,9.748202328302291,-58.654314654861516,,1.303084510738628,Changan,UNI-K,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Tan,Yes,Dubai,Dealership/Certified Pre-Owned,135000
4.4756677573039925,9.720591404132263,-50.721344868221145,0.4077694302638148,0.22563372039045887,Land Rover,Range Rover Velar,R-Dynamic,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Blue,Black,Yes,Dubai,Dealer,249999
8.541434335070688,9.671910340179949,-18.63250631007607,0.5852655453485007,0.7189298593938857,BMW,3-Series,320i,Coupe,Petrol,Manual Transmission,2000 - 2499 cc,100 - 199 HP,Red,Black,Does not apply,Dubai,Owner,69900
5.303653231955828,9.730380898408125,-85.61783592317721,0.9814280337529813,0.914635868123883,Honda,Civic,Other,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Beige,No,Dubai,Owner,31000
5.621291379323283,9.751486201936451,-29.06578530094285,1.3411477308301811,1.135996586588755,Toyota,FJ Cruiser,GXR,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,Unknown,Yellow,Unknown,No,Dubai,Owner,34000
5.145535398302904,9.66234143410861,-45.20790957700952,0.4362519792901594,,Toyota,IQ,Other,Coupe,Petrol,Automatic Transmission,,Unknown,Black,Black,No,Dubai,Owner,33000
4.905633208009114,9.668803472154526,-24.179452389395376,0.5220267445753951,1.2148711823027585,Jeep,Wrangler,Rubicon,SUV,Petrol,Automatic Transmission,Unknown,400 - 499 HP,Black,Black,Yes,Dubai,Dealer,118000
4.747559971143554,9.686151655273763,-33.96284005693,0.5549103815270694,0.9035411849616551,BMW,4-Series,420i Gran Coupe,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,White,Unknown,No,Dubai,Owner,159000
4.956853945598133,9.659382632450221,-49.01002712673274,0.5449078403307777,0.18261706608814057,Mercedes-Benz,C-Class,C300 Sport,Soft Top Convertible,Petrol,Automatic Transmission,,200 - 299 HP,Silver,Unknown,Yes,Sharjah,Dealer,105000
5.114541865893917,9.742200106196185,77.22583105108487,0.5371774904021359,1.1939321979398527,Jeep,Grand Cherokee,Summit,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Red,Brown,No,Dubai,Dealer,89500
4.336808215865604,9.657004831544349,41.06472011732645,0.25944698360615137,,Land Rover,Defender,110 Carpathian Edition,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Brown,Black,Yes,Abu Dhabi,Owner,456000
5.207287214665007,9.740506392549749,-3.342328922847841,0.9835444383240868,1.7200646418358092,Mitsubishi,Pajero,GLS,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Beige,No,Dubai,Owner,55000
4.841532185473388,9.722015590207002,11.279744493838944,0.32855764588675207,1.3886900173875771,Dodge,Charger,SXT Plus,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Black,Yes,Dubai,Owner,71000
4.757889557446598,9.696693223387324,-62.415169203500746,0.5030021142503512,,MINI,Cooper,Cooper S,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Silver,Black,No,Dubai,Dealer,69000
4.801504622955539,9.720906781834696,-32.609885066335565,0.32018178043276857,1.1206217697399843,Mercedes-Benz,E-Class,E 350,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Brown,No,Sharjah,Dealer,148000
4.453960809941395,9.725768989311728,-185.79025218095157,0.5032228988479163,1.0380915210035868,Tesla,Model Y,Long Range,SUV,Electric,Automatic Transmission,Unknown,300 - 399 HP,Black,Black,Yes,Dubai,Owner,139000
7.043565351956018,9.676667644635392,13.504403899500861,0.3311348579276871,0.31684653511065736,Porsche,968,Other,Coupe,Petrol,Manual Transmission,2500 - 2999 cc,200 - 299 HP,White,Unknown,No,Dubai,Dealer,200000
4.641011059878447,9.72639752300127,-63.21231468912235,0.3398340935394701,1.383916238451559,Toyota,Camry,Limited,Sedan,Hybrid,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Silver,Black,Does not apply,Ajman,Dealer,62000
5.29725973776792,9.734652910480223,27.271855250793422,0.9497985190769745,0.2261927516235808,Chevrolet,Cruze,LT,Sedan,Petrol,Automatic Transmission,,Unknown,White,Brown,No,Dubai,Owner,15000
4.8997367401781355,,77.68287981605891,0.4691617789677684,,Mercedes-Benz,S-Class,S 560 4MATIC,Sedan,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Unknown,Yes,Dubai,Dealer,265000
5.103239234309829,,-7.051407951133075,0.8960783583266351,0.8512801526336788,Audi,A7,S-line,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Gold,Beige,No,Dubai,Owner,36500
4.48427075452386,9.723429787674664,-44.06167675689322,,1.1284645333891006,Jeep,Wrangler Unlimited,Sport S,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,Yes,Dubai,Dealer,202999
4.910206361015733,9.740733723541732,-32.34501117125211,0.6397013384259723,1.0824901288149202,Mercedes-Benz,GLE-Class,GLE 350,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Green,Brown,Yes,Sharjah,Owner,180000
4.8740199367083825,9.673942489222691,181.67520498297037,0.2551637566356442,0.6681573176936194,Bentley,Continental GT,Other,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,White,Blue,Yes,Dubai,Dealer,699000
5.349870669274723,9.735813529459833,-88.88152094993669,1.1683956786316982,1.3414437599681583,Mercedes-Benz,M-Class,ML 500,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Brown,Does not apply,Dubai,Dealer,44000
5.38089277360678,9.760185278995971,-66.05034570313211,0.534574211854065,1.338852816284549,Volvo,XC60,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,No,Dubai,Dealer,32000
4.857336944735306,9.725351956405785,39.2865290425718,0.29961080889855535,0.8646059738650727,Lamborghini,Urus,Standard,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,600 - 699 HP,Grey,Black,No,Dubai,Dealer,1050
4.9134705964260545,9.660480824465258,191.8617811696788,0.24505547692679697,,Aston Martin,DB11,V12 Coupe,Coupe,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Grey,Tan,Yes,Dubai,Dealer,367000
4.528061622099827,9.711048493967542,-52.02616081330207,2.047933147098562,1.938723539411884,Suzuki,Ertiga,GL,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,200 - 299 HP,White,Black,Yes,Dubai,Owner,26500
4.854879566864746,9.715853787018567,90.24534233347356,0.3855696229699916,2.024965323905869,Cadillac,Escalade,Platinum,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Purple,Brown,No,Dubai,Dealer,115000
5.899019306185513,9.744676994407131,-69.4874571092846,,1.3190731269459381,Honda,Civic,LX,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Gold,Beige,Does not apply,Sharjah,Owner,11500
4.760216198396438,9.669564708284794,70.12104476678877,0.3486508880416539,,Ferrari,SF90 Stradale,Other,Coupe,Petrol,Automatic Transmission,,900+ HP,Red,Other Color,Yes,Dubai,Dealer,1890
4.747536909846648,9.710956907399748,9.276898655917009,0.4787527108376283,1.0336854512173215,BMW,X5,Xdrive 40i,SUV,Petrol,Automatic Transmission,Unknown,400 - 499 HP,White,Brown,No,Al Ain,Owner,198000
4.578895271506747,9.735834377070871,-31.349926502608948,0.444521995063136,1.3858923553884184,Mercedes-Benz,A200,Other,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Unknown,Yes,Dubai,Dealer,143000
4.655727469502058,9.72854546485581,-82.96888254323275,0.4779171541601622,1.251590342353029,Mitsubishi,Attrage,GLX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Grey,Beige,Yes,Dubai,Owner,25500
4.548775337783389,9.727501741195544,58.56694335117168,0.25837251210862194,0.8080595618275372,Land Rover,Range Rover,HSE,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Grey,Black,Yes,Dubai,Dealer,750000
5.74409734089546,9.715596697124845,-15.281800697909878,0.4620997749786508,1.0427962462552278,Lexus,ES-Series,Full Option,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Black,Black,No,Dubai,Owner,27000
4.358982216622997,9.713310340738936,40.65907514672493,0.2550620304837273,2.0148303891777806,Nissan,Patrol,LE,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,White,Beige,Yes,Dubai,Dealer,215000
4.996763227649126,9.75547127673178,31.529274108832446,0.5513208933115301,1.4930035478243964,Chevrolet,Tahoe,LTZ,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Grey,Black,Yes,Sharjah,Owner,69000
4.895261945430543,9.711951323788696,82.1162446802544,0.36263008612899705,0.820989698412832,Land Rover,Range Rover,Vogue SE,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Blue,Black,Does not apply,Dubai,Dealer,295000
5.066631645868237,,-57.96901613415781,0.33178578185622115,0.9213476690330525,UAZ,Hunter,Other,SUV,Petrol,Manual Transmission,2500 - 2999 cc,200 - 299 HP,Black,Black,No,Abu Dhabi,Owner,52000
4.604760467438012,,70.81356667895113,0.3322493371562881,0.19296227462098248,Rolls-Royce,Ghost,Other,Sedan,Petrol,Automatic Transmission,,500 - 599 HP,Black,Other Color,Does not apply,Dubai,Dealer,1500
4.401435694308756,,73.60323645079282,0.31393298475591686,1.279409140802804,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,,400 - 499 HP,White,Unknown,Yes,Dubai,Dealer,729000
4.671340347990927,9.714360606508011,-45.741036329371,,1.2625313243148788,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Grey,Unknown,No,Dubai,Dealer,169000
4.632199955521776,9.758312573112551,-47.09207851766068,0.49540842707763444,1.8048016385850136,Nissan,Xterra,SE,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Unknown,Yes,Dubai,Owner,105000
,9.756870228200224,-66.26986199336483,,1.1143998202977674,Ford,Explorer,XLT,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Grey,Black,No,Sharjah,Dealer,96500
4.9711236655218585,9.730057479405511,15.479156499736295,0.4892357426501135,1.7865423382359382,Mitsubishi,Pajero,GLS 5 Door,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Grey,Beige,Yes,Dubai,Dealer,59000
5.097286618453441,9.74593798294345,3.164478748903554,0.7933091351530178,0.9155485381723035,Jeep,Grand Cherokee,Laredo,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Beige,No,Dubai,Owner,64900
5.052131246434842,9.710368947495276,-65.87292784777787,0.5011098679030886,0.9640155926866596,Mercedes-Benz,CL-Class,Other,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Red,Beige,No,Abu Dhabi,Owner,75000
4.589326309492118,,24.67718142496956,0.3040928236181255,1.8125034977556425,Mercedes-Benz,GLE Coupe,GLE 53 AMG,SUV,Petrol,Automatic Transmission,,400 - 499 HP,White,Black,Does not apply,Sharjah,Dealer,289000
4.5565535377873525,9.758476464363099,-54.42546434884945,0.4269288828729383,1.1963753268895785,Renault,Duster,Standard,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Unknown,Yes,Dubai,Dealer,49900
4.877262043999067,9.73159800742191,-53.90466881260086,0.5731867479785652,1.2340713833588888,MG,ZS,Standard,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Red,Brown,No,Sharjah,Owner,45000
4.590480374718528,,-23.199535090869798,0.4183190468012213,1.368176396198188,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,Unknown,200 - 299 HP,Black,Unknown,No,Dubai,Dealer,125000
4.896042489680228,9.76388213985379,-72.09633833619606,0.41894060220258894,0.9823455620177379,Nissan,X-Trail,S,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Blue,Unknown,Yes,Dubai,Dealer,73900
4.9712700850984985,9.73247251165544,-3.2681834924671955,0.453071371046613,0.1731174478398822,Dodge,Charger,SXT Plus,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,Blue,Black,Yes,Dubai,Dealer,44000
4.7588854989594145,,25.280377679671645,0.30229623169723674,1.3320258006110464,Lincoln,Aviator,Luxury,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,Unknown,Blue,Unknown,Yes,Sharjah,Dealer,125000
5.617106705002241,9.732666376254276,79.11399585411459,0.535361036230557,0.9269587102515089,Dodge,Ram,1500 Laramie Crew,Utility Truck,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,White,Beige,Does not apply,Dubai,Owner,65500
4.930806643540546,9.723799862700794,-36.018624775274844,0.39796905784674513,1.307835396495851,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Other Color,Yes,Dubai,Dealer,66000
4.622586699540378,9.731446117868098,-38.98037083104248,0.29018178522950017,,Mercedes-Benz,A200,AMG,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Grey,Unknown,No,Dubai,Dealer,201000
4.378274481213167,9.73410639924834,,0.27024728983634194,,Jetour,Dashing,Other,SUV,Petrol,Automatic Transmission,,,Red,Black,Yes,Dubai,Dealer,89000
5.648294472069681,9.734885353939637,-28.66800691672241,0.8816769130201991,2.1713636299696337,Mitsubishi,Pajero,4WD 5 Door,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,400 - 499 HP,White,Beige,No,Abu Dhabi,Owner,19000
6.03747462903409,9.677556461698009,-9.91981073109546,0.5135202864507474,0.8189573592624496,Porsche,Carrera / 911,Carrera 4S,Sports Car,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Blue,Beige,No,Dubai,Owner,175000
4.912964079310584,9.71636924998918,-62.42611348767192,0.5946863842740994,0.8387043832654388,BMW,3-Series,320i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Black,Beige,No,Dubai,Owner,42500
4.527342121728375,9.719226575835348,200.41824137367087,0.32784856210521035,0.9109383535259991,Rolls-Royce,Cullinan,Standard,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Black,Black,Does not apply,Dubai,Dealer,1435
4.623939756592118,9.743257004714927,81.75479466223891,0.2919757137791744,0.2839256504133852,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,,800 - 899 HP,Blue,White,Does not apply,Dubai,Owner,1110
4.675017120799532,9.762464932828232,84.5075201397278,0.28604170729148426,0.8439533479615545,BMW,X5,Xdrive50i,SUV,Petrol,Automatic Transmission,4000+ cc,,White,Brown,Yes,Dubai,Dealer,283000
